User|Tweet
_MorganYates|NEW VLOG featuring Obama no lie https://t.co/3T7YRg6uDK
_MorganYates|@daniellecarolan you have no idea. Hour and a half uber there 🙄
_MorganYates|It's reassuring to come across a teen who's actually in their awkward stage every now and then
_MorganYates|@Jus1Nyt  @C_Harding95
_MorganYates|I've only been away for 5 days and I'm missing my best friend a stupid amount @C_Harding95
_MorganYates|Barack &amp; Michelle for King &amp; Queen #reform
_MorganYates|Are u kidding me NC https://t.co/tAzx886ULe
_MorganYates|@Kacey_Laine lol my mom legitimately did that hahahha
_MorganYates|I just busted out laughing https://t.co/xnLIus99ml
_MorganYates|Come on North Carolina
_MorganYates|@Kacey_Laine @kristeevetter no smh the biggest rip off
_MorganYates|@kristeevetter THIS
_MorganYates|Living for the NYC sunset timelapse I just got
_MorganYates|Sometimes I think wow I'm such an adult and then seconds later I find myself using Citation Machine because I still don't know MLA
_MorganYates|The sun set at 4:46 today and that is all around unacceptable
_MorganYates|@laurenthomasx3 thank you!
_MorganYates|@JillStrif thank you!!!
_MorganYates|@xoxnisha thank you!!
_MorganYates|@xoxnisha midtown
_MorganYates|Best places to eat in NYC??
_MorganYates|@juliamihyunn we are soon!
_MorganYates|She's also eating a salad that smells really bad. On that note, #GTHD
_MorganYates|On plane beside girl wearing Duke shirt who somehow buckled my seatbelt into hers. Thought Dookies were smarter than us lowly Tar Heels 🙄
_MorganYates|Off to NYC in the morning ✈️
_MorganYates|"It's the weeeeekendddd 🎉 Use my Uber code ""morgany120ue"" for a free ride!"
_MorganYates|Just finished an 8 page paper in an hour and a half because it's senior year and I've been doing this for a while now
_MorganYates|New vid! https://t.co/1adKS8Q4tc https://t.co/JDEKyzU4wA
_MorganYates|@JeanineAmapola insomnia does weird things to a person
_MorganYates|@JeanineAmapola RT to this day
_MorganYates|@_MorganYates I hate myself for this
_MorganYates|@Kacey_Laine HAHAHA wow tragic
_MorganYates|@jessischlosser thank you for watching!!
_MorganYates|Oh hey @POTUS https://t.co/JUvwEHaNtQ
_MorganYates|New vlog is up https://t.co/i2lnEh8gWW
_MorganYates|Can we acknowledge how weird it is that poodle skirts were ever in like it's literally a skirt with a poodle on it
_MorganYates|@nickcebs been unblocked for a while
_MorganYates|When you find out Obama is coming to UNC next week &gt;&gt;&gt;
_MorganYates|12 hours in Denver is complete https://t.co/Geeokpw872
_MorganYates|Also waking up at 3 was better than expected it's 6am and I am THRIVING
_MorganYates|Took this pic with insta in mind but it's too field trip/Girl Scout-ish anyways we are off to Denver for 12 hrs !!!! https://t.co/2p7egDvmOv
_MorganYates|Just set an alarm for 3am so yeah that's going to be really fun tomorrow morning
_MorganYates|Quantico is SO GOOD
_MorganYates|Make it a good day
_MorganYates|In other news I think I've also begun my glow down !
_MorganYates|If your friends loved you before your glow up you know they're real friends
_MorganYates|Just tried @HaloTopCreamery for the first time and may have eaten the entire pint in one sitting https://t.co/o1a5zJ35KW
_MorganYates|@shabuii you look so stylin in your cover photo
_MorganYates|@ktbetzing congrats!!! ❤️
_MorganYates|Siri is the worst kind of friend every time I need her she lets me down
_MorganYates|Friday 10 friends &amp; I are taking a day trip to Denver (legit flying there for 12 hrs). Packing nothing. High of 81, low 46- what do I wear?
_MorganYates|I don't really miss the food part of the dining hall but I really miss the not having to cook or clean up part
_MorganYates|@AriannaJonae this lol I don't even know who this is but I screenshot it my freshman year 🙈 https://t.co/a58yfWpkeB
_MorganYates|@AriannaJonae oh shoot this just reminded me I need to order my costume 😅
_MorganYates|Want to win this $100 Apple iPhone charging case?!? @adrienne_wf &amp; I are giving one away! Enter here:… https://t.co/tS5KLeEbPb
_MorganYates|New video! How I edit my insta pics + theme ideas: https://t.co/xFjpxbjWP4 https://t.co/HIaDYREsM0
_MorganYates|@shelbychurch oh shoot you're right let me text her
_MorganYates|How does one go into the FBI? Asking for a friend
_MorganYates|Wednesday Addams just gets me
_MorganYates|Chuckling remembering the time @kevindroniak &amp; I accidentally ended up on Skid Row at 10pm trying to find Urth Caffe
_MorganYates|Me listening to Trump rn https://t.co/3q8vDDgjwB
_MorganYates|@cgrhm thank you for watching!
_MorganYates|Yay! 🎉 https://t.co/jG0xwxFRNn
_MorganYates|Final NYC vlog is finally up! https://t.co/GFSa8ghour
_MorganYates|"Selling my clothes on the Vinted app! Find me by searching ""mlyates"" https://t.co/CUzuz4piJI"
_MorganYates|Getting sick + 8am test + can't sleep = not great night to be me but it could be worse
_MorganYates|FYI for all my Starbucks addicts out there https://t.co/6FseLCOv2Q
_MorganYates|I just want to take a sec to read books and watch documentaries and draw and play piano but alas I'm in college &amp; there's no time for that
_MorganYates|I need to go to Europe
_MorganYates|Going through my Facebook pics thinking about how it's been such an incredible year. I am truly blessed
_MorganYates|New vlog! https://t.co/0yhpwx5xzl
_MorganYates|Next kids are going to be getting math problems wrong on tests and blaming the Mandela Effect for why 2+2 doesn't equal 5
_MorganYates|@joshlermoans @adrienne_wf
_MorganYates|Let me tell you what an 8 episode marathon of Criminal Minds does to a person now trying to fall asleep...
_MorganYates|@xoxnisha well played
_MorganYates|I wonder if JoJo knows her new song titles are not complete sentences https://t.co/jVqLGH8jNd
_MorganYates|@laurareidd Brie thoooo
_MorganYates|@lkherman Omg yay!!! 😏
_MorganYates|Dreamed that I went to my 8am class... Woke up at 11am very confused. This has to be a valid excuse right
_MorganYates|Thank goodness Instagram doesn't tell people when you screenshot their pictures
_MorganYates|Yay for LA friends who come all the way to NC to visit you! https://t.co/2hCQFEABHJ
_MorganYates|@hannahwacamera aw thank you so much for watching them!! That means a lot 💕
_MorganYates|@JeanineAmapola @n_fIexing what the
_MorganYates|First NYC vlog is up: https://t.co/Fus94idLc7
_MorganYates|.@adrienne_wf is on her way to NC!!!!!
_MorganYates|AYYYYY https://t.co/BuuE5JNI1A
_MorganYates|@juliamihyunn Yes!! It's just so sketchy haha
_MorganYates|THE CLOWNS HAVE REACHED UNC NEAR MY HOUSE IM DROPPING OUT BYE
_MorganYates|@natdm12 ❤️😘
_MorganYates|💕 Thank you! https://t.co/z1XbkkfPYe
_MorganYates|Yay!!! https://t.co/FjF4S8N3J8
_MorganYates|SURPRISE new vlog is up: https://t.co/GiT4DXrHbW
_MorganYates|@Clown_Sightings @madison_yates3 we can tag team HP
_MorganYates|Incredible weekend in New York. Loved meeting you guys and exploring this pretty city ✨✈️ https://t.co/QhiPqMZfWA
_MorganYates|@Tanamontana100 Oh shoot I go for the food 🙈
_MorganYates|Forgot I uploaded a vid Saturday whoops so if you haven't seen it here it is: https://t.co/5a8btGXSlI
_MorganYates|"We all have that friend who ""doesn't know how to pose"" and then consistently whips out ANTM-level photos https://t.co/ckVQAnx08L"
_MorganYates|On Saturdays we wear black https://t.co/yUZ8vi43JF
_MorganYates|@youtuberrs @JeanineAmapola loved meeting you!!
_MorganYates|Loving NYC ✨ https://t.co/LJbOY2YMgz
_MorganYates|@peace_hamilton @JeanineAmapola so great meeting you!!
_MorganYates|@primrosemakeup @cleanandclear 💕 thank you 😘
_MorganYates|BeautyCon prep starting off with my first time at Drybar ✨ Thanks @cleanandclear! https://t.co/wE2jSh30n0
_MorganYates|@adrienne_wf miss u
_MorganYates|Excited for New York in the morning! ✈️
_MorganYates|Survey: do you watch YouTube more on the weekends or during the week?
_MorganYates|You know what would be good right now? Fries.
_MorganYates|New vlog is uppppp https://t.co/bFzErxfaFo
_MorganYates|"I enjoy that @HillaryClinton has ""hair icon"" in her Twitter bio"
_MorganYates|YouTube has taught me that there is probably a mysterious algorithm behind almost everything in life
_MorganYates|It'll be up tomorrow! 😉😘 https://t.co/oGKUfkKZvl
_MorganYates|@_MorganYates update: holy crap this stuff is incredible!!!!! Post-mocking her I am now begging for a slice omg
_MorganYates|"My roommate just made ""fall pizza""... Idk what that is other than a whole new level of white girling"
_MorganYates|New video is UP! https://t.co/bukUMe9AOz https://t.co/otw4FDuu0V
_MorganYates|My nail tech just thanked me for not drinking coffee before I came because typically my hands are trembling lol
_MorganYates|I hate when it's raining just enough to be getting you wet but not enough to justify using your umbrella without looking weird
_MorganYates|Can a person not watch a YouTube video anymore without getting hit with a preview for a ouija board movie
_MorganYates|Love my school 💙 https://t.co/BJiE3YH4Jf
_MorganYates|Actually laughing out loud editing the intro @brookemiccio &amp; I filmed at 7am on the last day of Playlist DC omg energy lacking so hard
_MorganYates|My sleep schedule is so off 🙄
_MorganYates|No new vid today but one will be up Tuesday!
_MorganYates|When your team wins by 1 in the last 2 seconds 🙌🏼 #GoHeels https://t.co/2GcjMMrHft
_MorganYates|I don't know the price of a gallon of gas but I know how much to expect to pay for 12 pack of La Croix
_MorganYates|Never thought I'd see the day where I dressed up as Kylie Jenner but tonight was that night https://t.co/z2q4q9ng9x
_MorganYates|I don't buy the law of diminishing marginal utility bc today I discovered peanut butter Oreos &amp; ate 22 and #22 was just as good as #1!
_MorganYates|@JeanineAmapola @ColIegeStudent LOL
_MorganYates|More like to be this cool at EIGHTEEN! Happiest of birthdays to @daniellecarolan 💕 https://t.co/6QNW4CgEbQ
_MorganYates|1st E. coli was found in my hometown's water supply, then clowns w/ weapons started showing up in ppl's yards, now a gas shortage! Love NC!
_MorganYates|Almost to 125K subscribers can we hit it today?? https://t.co/yojWpYxAf8
_MorganYates|Putting on eyeshadow without primer is equivalent to taking 1 Advil and expecting results like why even do it
_MorganYates|In case you didn't catch my college house tour I put up yesterday: 🏡 https://t.co/1z9ZSid144
_MorganYates|New vlog is up! Finally knocking something off the senior bucket list in this one: https://t.co/OBd5CLlcCH
_MorganYates|COLLEGE HOUSE TOUR: https://t.co/1z9ZSid144 https://t.co/4oRxC2OYgq
_MorganYates|Yay!!! 💕🎉😘 https://t.co/MZq4laaRWJ
_MorganYates|My girl @adrienne_wf just hit a casual 200k subscribers! So proud! 👏🏼
_MorganYates|Having the best day EVER
_MorganYates|I've always wanted a restaurant chain to tweet me back. Today I've made it.
_MorganYates|This has me feeling some type of way https://t.co/WVhdLekR8z
_MorganYates|@adrienne_wf yasss
_MorganYates|First school vlog of the year is up: https://t.co/UhuhnjQMPJ
_MorganYates|True Life: I'm addicted to cheese
_MorganYates|@kianamcole you mejo major you
_MorganYates|Why was a thesaurus always on everyone's school supply lists growing up like did anyone ever use that
_MorganYates|@AndyLalwani there has never been a truer tweet
_MorganYates|@shelbychurch https://t.co/TSYnrrdzcJ
_MorganYates|@hannah_dix1 LOL right
_MorganYates|@_MorganYates though tbh my Lizzie McGuire bowling party rocked so props to the paper for documenting such an iconic event
_MorganYates|Growing up in small town = just about anything is newsworthy, including 6th bdays. Encourage all to read these gems https://t.co/NsOrAfCCf1
_MorganYates|Favorite this if you want to see a college house tour!
_MorganYates|Kid I'm babysitting told me when he's 10 he'll be taller than me lol savage
_MorganYates|NEW VIDEO! Life hacks for succeeding in college: https://t.co/xsAKf6AZx7 https://t.co/DBu5ZMYyeA
_MorganYates|Look who's got a scandal now! #GTHD  https://t.co/yqxzW6wU1c
_MorganYates|I am literally getting in bed happy Friday all ✌🏼️
_MorganYates|Live a life that makes you want to put away your phone
_MorganYates|@shelbychurch @brookemiccio @kevindroniak @TydeLevi love
_MorganYates|@Hairodynamic TI-89 calculator hacks
_MorganYates|Today in TRX class I reached over and poked @C_Harding95 in the ear and scared the crap out of her. That's friendship. Would recommend
_MorganYates|@JeanineAmapola @PlaylistLive hopefully... depends on professors since this won't qualify for an official exam excuse
_MorganYates|@JeanineAmapola @PlaylistLive it is for mine :( May 5-7
_MorganYates|When @PlaylistLive schedules PL Orlando 2017 during finals week...
_MorganYates|Thank God I'm not living at home https://t.co/3B4QXZPEyB
_MorganYates|Playlist DC vlog is up! https://t.co/OAtjWgoMOS
_MorganYates|Playlist ruined me. I'm still not caught up on sleep
_MorganYates|When even Pinterest picks @JeanineAmapola for me I guess it means we're meant to be friends https://t.co/w1aSG5AuZS
_MorganYates|Rare pic of @adrienne_wf practicing her double chin workout before bed! https://t.co/GRj65u8TDu
_MorganYates|@adrienne_wf thanks had no idea!!! Genius
_MorganYates|Ready for this whopping 39 minute flight home from DC sigh
_MorganYates|Forever hating @AmericanAir
_MorganYates|Playlist Day 3 👌🏼 https://t.co/nMgZqJhzgx
_MorganYates|@K_Messias_ @broooooket lol
_MorganYates|Playlist Day 2 👌🏼 https://t.co/dBBRimZZxz
_MorganYates|@molliem643 yay so great meeting you!!
_MorganYates|New video!!! Back to school haul + giveaway!  https://t.co/6aAPlJTJ8g https://t.co/7M3JtubhyX
_MorganYates|PTL for RDU security who didn't make me take off my shoes or jacket or take my laptop out of my bag wow it's the little things in life
_MorganYates|@daniellecarolan SEE YOU SOON 😍
_MorganYates|YOOO Playlist DC starts tomorrow! 🎉
_MorganYates|New vlog is up! https://t.co/37w2MMuzXU
_MorganYates|@deenisseij I will be! It's been a crazy week starting school back but look out for a school vlog next week :)
_MorganYates|Went to make my to do list tomorrow and-- https://t.co/YRnhcexjWb
_MorganYates|I frequently make the dumbest pun jokes of all time and I'm worried people think I'm sincerely trying to be funny
_MorganYates|"Just passed a kid clearly late power walking to his class &amp; I cheered him on w/ a ""you can do it!"" like what is wrong w/ me I'm embarrassing"
_MorganYates|Honest texts https://t.co/HreE7K8zNo
_MorganYates|New video! 8 money-saving life hacks for college! https://t.co/L3kkFqT7DY https://t.co/AKeLauMv4R
_MorganYates|I really don't get people who read entire books in a day like it takes me 6 months if I'm lucky
_MorganYates|@AlyciaPrice haha no not what I meant!! He's really nice I just meant I'm not an obsessed fan 🙈
_MorganYates|In class w star basketball player &amp; we were put in same small group for all semester. Most girls would kill for this but idc about sports
_MorganYates|Happy 2nd day of class https://t.co/eGfO6pdTfI
_MorganYates|This school year already rocks
_MorganYates|@aprilwill_1087 yay!!! Can't wait to post them :)
_MorganYates|Senior year officially starts tomorrow! 😳
_MorganYates|@NaomiKenyax @heyitsjenny0719 @nicnacnicolex you're so sweet!!
_MorganYates|New vlog is up! https://t.co/OuRjd7brzA https://t.co/68fSzkQ3ck
_MorganYates|My bff has made her commercial debut in none other than an ad for antiperspirant hand lotion I'm crying @C_Harding95 https://t.co/2OX4i4ys0K
_MorganYates|"Every time I say something sassy my roommates say ""Morgan's back!"" because apparently my house lacked outspoken people this summer"
_MorganYates|It's going to be a really fun game of Tetris tomorrow when I have to pack up my car to move back to school
_MorganYates|Thank you!! 🙈💕 https://t.co/WJxU7xQCLc
_MorganYates|Do anyone else's quests to Instagram look like this or is that just me? https://t.co/4IwzzBNFlD
_MorganYates|@AaronIdelson You didn't just do that
_MorganYates|"@adrienne_wf Very possible seeing as your AirDrop is just called ""phone"""
_MorganYates|😘💕🙈 https://t.co/W2iBuxGHTI
_MorganYates|Was welcomed home by humidity and a fleet of mosquitos #NC
_MorganYates|New vlog is up! https://t.co/L4nbEoXOuu https://t.co/0MzPu2m6KO
_MorganYates|"*Lands in NC at midnight*
First stop: sweet tea"
_MorganYates|@alexalosey 9 months &amp; I am 👌🏼
_MorganYates|Final day in LA 😭💔
_MorganYates|New video!! Adulting: Expectations VS Reality with @adrienne_wf https://t.co/tqZiwEOW9A https://t.co/XiZTT63AHU
_MorganYates|S/o to me for linking the wrong video before, but here is my new vlog!! https://t.co/h7FmpRS5PA https://t.co/n30eFFMXlq
_MorganYates|New vlog is up! https://t.co/9F9X4TjMIZ https://t.co/tIWbUIWWfq
_MorganYates|This is actually so cute and has me missing @JeanineAmapola so much 😭 https://t.co/WBDD9B4y5L
_MorganYates|We accidentally wore the exact same outfit to work and out to dinner today. EMBARRASSING  @Kacey_Laine 👯 https://t.co/gcmV3085PR
_MorganYates|@Tanamontana100 ❤️❤️❤️
_MorganYates|So happy
_MorganYates|@tumblrfisa @JeanineAmapola LOLLLL
_MorganYates|I'm convinced that Rihanna and Drake are taking over the world
_MorganYates|@MorganBishopp 😊❤️
_MorganYates|@cicilyboone Thank you! &lt;3
_MorganYates|@daniellemarieyt thank youuuu 💕💘
_MorganYates|@victoriarossman thank you so much!
_MorganYates|Thank you guys for 100K!!! 🎉 https://t.co/lXo8eLLb7x
_MorganYates|@nicholejacklyne Thank you!! 💕
_MorganYates|It's not as bad as it sounds people https://t.co/YmakvAlDf4
_MorganYates|So close to 100K subscribers!! Make sure you're subscribed: https://t.co/1xss2yFLNB
_MorganYates|I know!! 😱 https://t.co/eCqNM5ijg7
_MorganYates|New freshman year vs senior year collab with @JeanineAmapola!! https://t.co/thTBGBiqO8 https://t.co/McczE7K58Z
_MorganYates|MY BEST FRIEND GETS HERE TOMORROW @C_Harding95 !!!!!!!!!!
_MorganYates|@juliamihyunn Thank you!
_MorganYates|@deenisseij @JustLikeThatJLT Yay!!!
_MorganYates|"Ubering with YouTubers:
""Alright, who's got a credit?"""
_MorganYates|Can Instagram stop trying to fix things that aren't broken
_MorganYates|Did JoJo's mom do the 100 coats of foundation challenge or nah
_MorganYates|It's August and that's terrifying
_MorganYates|I'm so noncommittal I switch insta themes like every 3 weeks
_MorganYates|I miss my piano
_MorganYates|@deenisseij yay!!! Thanks for watching :)
_MorganYates|@gabrielamariev2 you are literally so pretty
_MorganYates|No one is ever actually almost ready to go when they say they're almost ready to go
_MorganYates|"NEW VIDEO FINALLY | Snapchat Q&amp;A/GRWM: https://t.co/41sAXeytpg"
_MorganYates|SUBSCRIBE TO @adrienne_wf  she's almost to 100K! #ad https://t.co/5lcH0j17ao
_MorganYates|New vlog is up: https://t.co/9F9X4TjMIZ
_MorganYates|@kristeevetter WHAT I NEVER KNEW THIS EITHER
_MorganYates|@Calligraphistic @Kacey_Laine woah
_MorganYates|If there are security cameras in the kitchen at work, someone is getting a really good laugh at the # of snacks I go in there for each day
_MorganYates|Can @adrienne_wf come home already
_MorganYates|@sarahjburgett yes to pinewood social it's the coolest
_MorganYates|"""I bet there's a pay gap between The Bachelor and The Bachelorette"" -Sarah"
_MorganYates|I vote for JoJo to go home bc she's really annoying
_MorganYates|BACHELORETTE PLEASE
_MorganYates|It was like God reached down from heaven and handed me a perfect little warm cloud
_MorganYates|Was complaining about being freezing at work and one of the interns brought me a warm blanket from her car WHAT IS LIFE IM SO HAPPY NOW
_MorganYates|@TheOnion @C_Harding95 I'm loling
_MorganYates|"Jeanine just asked if we go two-stepping in North Carolina and I said no and she goes ""what a strange place..."" 🤔"
_MorganYates|I still get UNC alerts for thunderstorm warnings back home and each time I'm like oh yeah I forgot rain is a thing that happens to places
_MorganYates|@Hairodynamic that I can confirm I did do 👌🏼
_MorganYates|@Hairodynamic ugh I already went and didn't get one 🙄🙄🙄
_MorganYates|Somehow I made it 21 years into my life without trying a churro but today I solved that problem
_MorganYates|I hate credit card chips I swear I'll use it&amp; they'll be like no swipe it or I'll swipe it &amp; they'll be like no use the chip IM ALWAYS WRONG
_MorganYates|I'm really trying to train myself to like cilantro but I can't get past the part where it's the worst thing in the world
_MorganYates|I love @daniellemarieyt 💘
_MorganYates|@kevindroniak LA misses you 💔😭
_MorganYates|Every time I tell someone here that I live in a house with 9 roommates at school they're like https://t.co/bTGkDsElkG
_MorganYates|"""Hit me up if you go to the hot tub tonight"" -roommate
I don't think I'll need to hit you up I think you'll see me if I leave the apartment"
_MorganYates|"@_MorganYates apparently this is called the ""intern 15"" here"
_MorganYates|The end of my internship will be good for my health considering the amount of oreos and goldfish I help myself to from the kitchen everyday
_MorganYates|@Hairodynamic THANK YOU!!!
_MorganYates|Did you catch my new vlog?? https://t.co/KEiPshlHrZ
_MorganYates|"I've been told I'm one of ""those"" people https://t.co/s9w0MvHPzc"
_MorganYates|2 weeks in LA in 1 vid watch it hereeeeeee https://t.co/KEiPshlHrZ https://t.co/26NqHvd5vP
_MorganYates|"""Do you guys have any iPhone games you recommend? I'm serious."" -@JeanineAmapola's pressing questions during the Bachelorette"
_MorganYates|Came home to find myself immediately immersed in this Kardashian drama https://t.co/S48wdd7nPp
_MorganYates|Chocolate is my favorite food group
_MorganYates|Thank you God for the beautiful friends I have made here
_MorganYates|Roadtrip vlog is upppppp 4 states in 1 weekend ---&gt; https://t.co/wD45YWlrju https://t.co/6LBeg8276z
_MorganYates|The number of times my roommate Sarah tells me she hates me in a day is so high it's almost not believable
_MorganYates|"Me after working out: ""Wow I feel great I should do this every day""
Next day: ""There is nothing I would rather not do than work out"""
_MorganYates|New videooooo ft. @tfashionfiles &amp; @adrienne_wf! https://t.co/oKcqY9fAdo https://t.co/YHUzZCHEOP
_MorganYates|.@MorganBishopp told me I look 24 today but only because of my collared shirt and without it I only look 22 ugh so much riding on this top 🙄
_MorganYates|Last night I dreamed I was getting on a bus but the bus driver wouldn't let me bring my La Croix so I walked instead
_MorganYates|Our claim to fame @C_Harding95 https://t.co/IhVyrAtOek
_MorganYates|Something I want you guys to know https://t.co/51fQvbdeVh
_MorganYates|"I have an upbeat ""we're going to work!"" song that I sing every morning and I think my roommate Sarah wants to kill me (I mean I would too)"
_MorganYates|About 20 years late on this but my VidCon vlog will be up in 5 mins right here: https://t.co/KmcA9yGxKl https://t.co/tCzMOVlKrc
_MorganYates|@youtuberschanel A bunch of places in Nevada, Arizona, and Utah!
_MorganYates|Wish pictures conveyed half the beauty of the sights from this weekend! Road trip: complete ✔️ https://t.co/BLWiKuNckK
_MorganYates|I hate when uber drivers don't want to chat ugh about to be a boring 30 mins
_MorganYates|Sitting here wondering why these taste disgusting then saw all the explanation I needed https://t.co/enM8AaNmPw
_MorganYates|MY ROOMIE GETS HERE TODAY!!! @JeanineAmapola
_MorganYates|@brookemiccio @jeniaraegan @Delta LOL
_MorganYates|My director just laid on the ground to hold my feet down while filming bc the floor is creaky and I can't stop moving lol
_MorganYates|Actually so sad @kevindroniak and @brookemiccio are leaving 😭😭😭
_MorganYates|@MorganBishopp wooooo can't wait!!! 🙌🏼
_MorganYates|@brookemiccio love you bb 💕 see you tmrw
_MorganYates|@brookemiccio you are awesome and you are beautiful
_MorganYates|I straightened my hair for the first time in 5ever today and now I don't even recognize myself
_MorganYates|@_MorganYates LOL SCORE https://t.co/s6rkQe0cil
_MorganYates|New vlog is up! Lol @kevindroniak appearance in the thumbnail https://t.co/fEeeSFZclD https://t.co/Qi8r9UNCOV
_MorganYates|@WyattPacker LOL closest I'll ever get
_MorganYates|The guy whose Hulu account I've been using since high school without his knowledge stopped paying for his subscription 🙄
_MorganYates|Maker killed tonight's party
_MorganYates|True life: I'm so photogenic it's insane https://t.co/5bSaiI2jvC
_MorganYates|.@JeanineAmapola and I have matched outfits EVERY DAY and had to change without fail like it's actually getting absurd
_MorganYates|Sorry Disneyland but your castle is weak compared to Disney World
_MorganYates|"First conversation with Jeanine when we woke up:
""Today's Saturday.""
""It is?! I don't have a video!""
""Crap! I don't either!!!!""
Sorry folks"
_MorganYates|Happy VidCon https://t.co/D5fbYCTrLE
_MorganYates|@NicoleDelfino bye
_MorganYates|First time in Disneyland ✌🏼️ https://t.co/OZf4BLN5Dt
_MorganYates|Excited to be part of @YouTube's NextUp class of 2016! ✨
_MorganYates|My boss just put me to work as one of Glozell's bodyguards like do you know how hard it was to keep my cool during that
_MorganYates|Wooooo Vidcon we in here ✨ https://t.co/VhXBR7VpJk
_MorganYates|I don't get why there are constantly updates available for my Bible app like what are you possibly changing in the Bible
_MorganYates|@AriannaJonae LOL I was just watching that too
_MorganYates|@CFA_PALMHARBOR @brookemiccio LOL
_MorganYates|@flutist_tiffany Thank you!!!! Adler is great -- searching for people who might be good in scripted content. :)
_MorganYates|@kianamcole ha ha ha
_MorganYates|Help make your girl's internship easier and tweet me your favorite YouTubers to watch under 200K subscribers!
_MorganYates|"Describing my internship to my Uber driver &amp; used the phrase ""YouTube talent"" &amp; he said ""but are they really talented though?"" I awk laughed"
_MorganYates|LA uber drivers should be required to use Waze
_MorganYates|Woo!! https://t.co/NaNpD6Y532
_MorganYates|@PatPasq not the most recent but you are definitely one of the people that was directed towards
_MorganYates|"My pet peeve is when ppl say ""you're not wrong"" instead of telling me I'm right. My friends do it on purpose to make me mad TELL ME IM RIGHT"
_MorganYates|@Haley_M_97 Yes!
_MorganYates|All of my Pretty Little Liars dreams are coming true 😭 Ezra and Mona https://t.co/0QHhSxmn36
_MorganYates|How is this real
_MorganYates|Unbelievably saddened to hear that @TheRealGrimmie was shot... #PrayForChristina https://t.co/83vQA9VeE9
_MorganYates|So this happened @ItsJoshPeck https://t.co/lOK04mpWOo
_MorganYates|Josh Peck is right beside me at YouTube Space rn
_MorganYates|@HAparicio11 For the summer yes!
_MorganYates|Jenna from PLL told me my lunch looked good but I work here so I had to be chill BUT I'M REALLY SCREAMING INSIDE
_MorganYates|Did you catch my new vlog? First days in LA: https://t.co/f5OdUatiey
_MorganYates|First LA vlog is up!! https://t.co/f5OdUaKTD8 https://t.co/ZRnYWlD1LK
_MorganYates|James has my vote
_MorganYates|@riannstar Yes yes cannot wait!!! 💕
_MorganYates|Which is it folks
_MorganYates|I love that emojis now include all skin colors but I'm stuck between if I'm the whitest one or a notch up. I like to believe I'm getting tan
_MorganYates|@alexalosey 👏🏼👏🏼👏🏼
_MorganYates|@StandingDreamer Olympic Pride, American Prejudice
_MorganYates|New vlog is up!! One week in one video right here: https://t.co/9p42tKKvWZ https://t.co/0N2WLvRKih
_MorganYates|California why are you so much colder than North Carolina??
_MorganYates|My professor is seriously the coolest ever https://t.co/UxcC0tPVLB
_MorganYates|@Hairodynamic lol your floor lamp is dual-functioning as a clothing rack rn
_MorganYates|Movie premiere ready 📽✨ https://t.co/eYO1oQxy1O
_MorganYates|What https://t.co/xO809GjAMK
_MorganYates|@JeanineAmapola you feel my pain
_MorganYates|@_MorganYates Murtaugh is at it again prepping for this year's Labor Day Cup https://t.co/UHcBfBMlcj
_MorganYates|"My mom got into watching the Kardashians and now keeps saying things to me like ""you're such a Kourtney"" and ""okay Kourtney"""
_MorganYates|When u move out of the house &amp; roommate drama is happening &amp; they're used to having the camera around https://t.co/UCho3yoitl
_MorganYates|I'm witnessing the early stages of what will one day be a very strained parent-child relationship
_MorganYates|He has now moved on to making them do headstands and if they can't hold it for 60 seconds they all have to start over
_MorganYates|This dad on the beach rn is seriously Mr Murtaugh from Cheaper by the Dozen 2 he is like rigorously training his young kids for pro baseball
_MorganYates|In 48 hours I will be boarding my flight to LA 😁🙈🌴
_MorganYates|I have this dream where one day me and @ddlovato will be best friends. It feels possible
_MorganYates|Spending my final east coast days in Hilton Head 🌴☀️ https://t.co/T0AURux6gj
_MorganYates|So proud of @JeanineAmapola for hitting 1M!!! 💕👯
_MorganYates|"""I have a strict don't park on my driveway rule. And they parked on my driveway!"" -Kris Jenner on life's bigger issues"
_MorganYates|"My mom has kids in their twenties and she still refers to bedtime as ""night night land"""
_MorganYates|THANK YOU x100000 to @ExtraGab for the new banner!!! https://t.co/WPmg3o0IaM
_MorganYates|@jsydthesloth I miss you!!!!
_MorganYates|"""Gluten free brownie? Sounds like they took the fun out of that."" - also Dad"
_MorganYates|"""I hope they gave you a discount for the holes in those jeans"" - the most Dad comment ever"
_MorganYates|Woke up to the smell of breakfast cooking and the sound of Harry Potter weekend playing in the living room I LOVE VACATION
_MorganYates|If you're in the mood to laugh then watch my new video from today!! https://t.co/NKAjMHgHon https://t.co/rXxneOZWtp
_MorganYates|New video!! Reading my childhood diary: https://t.co/NKAjMHgHon https://t.co/CsdkHT3ZtB
_MorganYates|"Cringing remembering that I grew up in a place where we pronounced the L in ""salmon"""
_MorganYates|I hate the 50 lb weight limit on checked baggage like it's not my fault I'm talented enough to fit 75 lbs of clothes in 1 bag
_MorganYates|@eatmeoutdemi 💕💕💕🙈
_MorganYates|Whenever I'm composing a tweet &amp; nearing the character limit I start typing really fast as though that's going to change what fits 🙄
_MorganYates|Hi I'm that annoying girl who tags her friends in the comments on every Facebook video ever
_MorganYates|How has @ayydubs's Uber account not been banned yet is all I want to know
_MorganYates|Took my sister's senior pics for her ugh she's so pretty https://t.co/zr91dlADj1
